lr,conv_filters,dropout,val_accuracy,val_auc,test_accuracy,test_auc
0.0001,"[16, 32, 64, 128]",0.2,0.7041962742805481,0.8466660380363464,0.5205804705619812,0.7114244103431702
0.0005,"[16, 32, 64, 128]",0.2,0.6754196286201477,0.4154701828956604,0.6633745431900024,0.30593550205230713
0.0001,"[32, 64, 128, 256]",0.3,0.8445092439651489,0.8872595429420471,0.6337453126907349,0.653691291809082
0.0005,"[32, 64, 128, 256]",0.3,0.9048221707344055,0.9644747972488403,0.6236482262611389,0.6928209662437439
0.0001,"[64, 128, 256, 512]",0.4,0.72682785987854,0.6222654581069946,0.5289671421051025,0.26488688588142395
0.0005,"[64, 128, 256, 512]",0.4,0.7757468223571777,0.7833085656166077,0.5691348314285278,0.4822510778903961
0.0001,"[32, 64, 64, 128]",0.3,0.3540398180484772,0.7096508741378784,0.3335908055305481,0.7058515548706055
0.0001,"[32, 64, 128, 256]",0.5,0.8381223082542419,0.922674834728241,0.525104820728302,0.6438864469528198
